time, position, velocity, acceleration
5.311000,-23.036888,0.700914,0.000000
5.312000,-22.312689,0.747254,0.000000
5.313000,-21.578222,0.721570,0.000000
5.314000,-20.814531,0.805511,0.000000
5.315000,-19.976712,0.869845,0.000000
5.316000,-19.114881,0.853670,0.000000
5.317000,-18.241293,0.893262,0.000000
5.318000,-17.379642,0.829973,0.000000
5.319000,-16.524886,0.879282,0.000000
5.320000,-15.639442,0.891406,0.000000
5.321000,-14.693176,1.000750,0.000000
5.322000,-13.666365,1.052582,0.000000
5.323000,-12.618873,1.042211,0.000000
5.324000,-11.587309,1.020750,0.000000
5.325000,-10.608742,0.936335,0.000000
5.326000,-9.666340,0.948264,0.000000
5.327000,-8.732587,0.919108,0.000000
5.328000,-7.827299,0.891339,0.000000
5.329000,-6.915164,0.932683,0.000000
5.330000,-5.996948,0.903621,0.000000
5.331000,-5.124941,0.840330,0.000000
5.332000,-4.267343,0.874641,0.000000
5.333000,-3.415687,0.828584,0.000000
5.334000,-2.512054,0.978256,0.000000
5.335000,-1.512075,1.021438,0.000000
5.336000,-0.539869,0.922956,0.000000
5.337000,0.363358,0.883394,-0.000000
5.338000,1.191753,0.773427,-0.000000
5.339000,1.942024,0.727052,-0.000000
5.340000,2.657789,0.704381,-0.000000
5.341000,3.343914,0.667803,-0.000000
5.342000,4.021585,0.687381,-0.000000
5.343000,4.706609,0.682548,-0.000000
5.344000,5.367848,0.639880,-0.000000
5.345000,5.982678,0.589751,-0.000000
5.346000,6.578820,0.602404,-0.000000
5.347000,7.211253,0.662244,-0.000000
5.348000,7.911101,0.737197,-0.000000
5.349000,8.672396,0.785172,-0.000000
5.350000,9.420755,0.711536,-0.000000
5.351000,10.049281,0.545684,-0.000000
5.352000,10.583707,0.523111,-0.000000
5.353000,11.123535,0.556394,-0.000000
5.354000,11.644486,0.485536,-0.000000
5.355000,12.079634,0.384857,-0.000000
5.356000,12.457940,0.371713,-0.000000
5.357000,12.776614,0.265763,-0.000000
5.358000,13.034273,0.249543,-0.000000
5.359000,13.293933,0.269702,-0.000000
5.360000,13.643662,0.429427,-0.000000
5.361000,14.065609,0.414422,-0.000000
5.362000,14.453784,0.361952,-0.000000
5.363000,14.831197,0.392760,-0.000000
5.364000,15.215302,0.375416,-0.000000
5.365000,15.580659,0.355273,-0.000000
5.366000,15.919884,0.323179,-0.000000
5.367000,16.222482,0.282039,-0.000000
5.368000,16.529492,0.331850,-0.000000
5.369000,16.870343,0.349768,-0.000000
5.370000,17.179192,0.268021,-0.000000
5.371000,17.420872,0.215393,-0.000000
5.372000,17.627972,0.198806,-0.000000
5.373000,17.839026,0.223232,-0.000000
5.374000,18.104173,0.306882,-0.000000
5.375000,18.355702,0.196327,-0.000000
5.376000,18.503947,0.100309,-0.000000
5.377000,18.553737,-0.000555,-0.000000
5.378000,18.553307,-0.000292,-0.000000
5.379000,18.563062,0.019778,-0.000000
5.380000,18.666256,0.186319,-0.000000
5.381000,18.853213,0.187570,-0.000000
5.382000,19.030632,0.167281,-0.000000
5.383000,19.209362,0.190119,-0.000000
5.384000,19.426627,0.244291,-0.000000
5.385000,19.670980,0.244382,-0.000000
5.386000,19.874255,0.162281,-0.000000
5.387000,20.079046,0.247132,-0.000000
5.388000,20.237748,0.070554,-0.000000
5.389000,20.324004,0.101901,-0.000000
5.390000,20.365787,-0.018125,-0.000000
5.391000,20.329156,-0.055055,-0.000000
5.392000,20.299084,-0.005155,-0.000000
5.393000,20.323420,0.053737,-0.000000
5.394000,20.368258,0.035972,-0.000000
5.395000,20.427135,0.081706,-0.000000
5.396000,20.546688,0.157263,-0.000000
5.397000,20.714033,0.177374,-0.000000
5.398000,20.861048,0.116744,-0.000000
5.399000,21.005474,0.172002,-0.000000
5.400000,21.160915,0.138919,-0.000000
5.401000,21.312251,0.163698,-0.000000
5.402000,21.498133,0.207970,-0.000000
5.403000,21.677812,0.151463,-0.000000
5.404000,21.878387,0.249497,-0.000000
5.405000,22.110969,0.215693,-0.000000
5.406000,22.321531,0.205423,-0.000000
5.407000,22.505246,0.162060,-0.000000
5.408000,22.688325,0.204008,-0.000000
5.409000,22.862489,0.144404,-0.000000
5.410000,22.993465,0.117583,-0.000000
5.411000,23.119115,0.133679,-0.000000
5.412000,23.223225,0.074636,-0.000000
5.413000,23.305273,0.089435,-0.000000
5.414000,23.418352,0.136635,-0.000000
5.415000,23.526266,0.079286,-0.000000
5.416000,23.600448,0.069096,-0.000000
5.417000,23.632360,-0.005136,-0.000000
5.418000,23.560989,-0.137353,-0.000000
5.419000,23.435471,-0.113684,-0.000000
5.420000,23.315371,-0.126458,-0.000000
5.421000,23.154222,-0.195678,-0.000000
5.422000,22.977826,-0.157130,-0.000000
5.423000,22.835324,-0.127882,-0.000000
5.424000,22.734236,-0.074350,-0.000000
5.425000,22.597010,-0.199850,-0.000000
5.426000,22.409707,-0.174747,-0.000000
5.427000,22.234608,-0.175403,-0.000000
5.428000,22.036480,-0.220723,-0.000000
5.429000,21.788820,-0.274446,-0.000000
5.430000,21.477146,-0.348701,-0.000000
5.431000,21.162614,-0.280406,-0.000000
5.432000,20.814308,-0.415896,-0.000000
5.433000,20.409956,-0.392759,-0.000000
5.434000,20.005153,-0.416716,-0.000000
5.435000,19.567027,-0.459369,-0.000000
5.436000,19.142359,-0.389991,-0.000000
5.437000,18.729318,-0.435924,-0.000000
5.438000,18.280479,-0.461612,-0.000000
5.439000,17.828653,-0.441976,-0.000000
5.440000,17.384537,-0.446154,-0.000000
5.441000,16.939749,-0.443333,-0.000000
5.442000,16.553060,-0.330153,-0.000000
5.443000,16.155475,-0.464701,-0.000000
5.444000,15.677964,-0.490178,-0.000000
5.445000,15.203305,-0.459093,-0.000000
5.446000,14.774360,-0.398809,-0.000000
5.447000,14.425682,-0.298640,-0.000000
5.448000,14.163098,-0.226592,-0.000000
5.449000,13.912325,-0.274814,-0.000000
5.450000,13.636466,-0.276841,-0.000000
5.451000,13.343373,-0.309225,-0.000000
5.452000,13.041968,-0.293546,-0.000000
5.453000,12.753808,-0.282729,-0.000000
5.454000,12.429132,-0.366412,-0.000000
5.455000,12.008603,-0.474375,-0.000000
5.456000,11.497259,-0.548082,-0.000000
5.457000,10.915018,-0.616166,-0.000000
5.458000,10.274806,-0.664049,-0.000000
5.459000,9.646302,-0.592954,-0.000000
5.460000,9.035045,-0.629377,-0.000000
5.461000,8.405792,-0.629005,-0.000000
5.462000,7.753869,-0.674635,-0.000000
5.463000,7.134761,-0.563647,-0.000000
5.464000,6.538625,-0.628396,-0.000000
5.465000,5.895256,-0.658166,-0.000000
5.466000,5.247356,-0.637543,-0.000000
5.467000,4.652484,-0.552231,-0.000000
5.468000,4.076132,-0.600279,-0.000000
5.469000,3.447322,-0.657123,-0.000000
5.470000,2.767780,-0.701754,-0.000000
5.471000,2.092650,-0.648467,-0.000000
5.472000,1.437531,-0.661624,-0.000000
5.473000,0.797734,-0.617921,-0.000000
5.474000,0.200068,-0.577366,-0.000000
5.475000,-0.316773,-0.456422,0.000000
5.476000,-0.785695,-0.481291,0.000000
5.477000,-1.302344,-0.551791,0.000000
5.478000,-1.851129,-0.545686,0.000000
5.479000,-2.434464,-0.620746,0.000000
5.480000,-3.055788,-0.621783,0.000000
5.481000,-3.686333,-0.639160,0.000000
5.482000,-4.264427,-0.517128,0.000000
5.483000,-4.808147,-0.570120,0.000000
5.484000,-5.421922,-0.657170,0.000000
5.485000,-6.077817,-0.654504,0.000000
5.486000,-6.758696,-0.707040,0.000000
5.487000,-7.472314,-0.720043,0.000000
5.488000,-8.167063,-0.669415,0.000000
5.489000,-8.842621,-0.681558,0.000000
5.490000,-9.483090,-0.599403,0.000000
5.491000,-10.085017,-0.604334,0.000000
5.492000,-10.679466,-0.584493,0.000000
5.493000,-11.256296,-0.569091,0.000000
5.494000,-11.824134,-0.566490,0.000000
5.495000,-12.308670,-0.402776,0.000000
5.496000,-12.693692,-0.367263,0.000000
5.497000,-13.091285,-0.427751,0.000000
5.498000,-13.489736,-0.369184,0.000000
5.499000,-13.792201,-0.235923,0.000000
5.500000,-13.984816,-0.149428,0.000000
5.501000,-14.154206,-0.189262,0.000000
5.502000,-14.357549,-0.217347,0.000000
5.503000,-14.579909,-0.227323,0.000000
5.504000,-14.765131,-0.143238,0.000000
5.505000,-14.872675,-0.071959,0.000000
5.506000,-14.973739,-0.130061,0.000000
5.507000,-15.123152,-0.168681,0.000000
5.508000,-15.298437,-0.181842,0.000000
5.509000,-15.516477,-0.254084,0.000000
5.510000,-15.729828,-0.172727,0.000000
5.511000,-15.898129,-0.163868,0.000000
5.512000,-16.074666,-0.189139,0.000000
5.513000,-16.276037,-0.213536,0.000000
5.514000,-16.404988,-0.044638,0.000000
5.515000,-16.440951,-0.027321,0.000000
5.516000,-16.490784,-0.072271,0.000000
5.517000,-16.579707,-0.105511,0.000000
5.518000,-16.720257,-0.175454,0.000000
5.519000,-16.863584,-0.111292,0.000000
5.520000,-16.972923,-0.107383,0.000000
5.521000,-17.101296,-0.149279,0.000000
5.522000,-17.230049,-0.108283,0.000000
5.523000,-17.339143,-0.109893,0.000000
5.524000,-17.407609,-0.027175,0.000000
5.525000,-17.428830,-0.015296,0.000000
5.526000,-17.416122,0.040603,0.000000
5.527000,-17.338834,0.113823,0.000000
5.528000,-17.199089,0.165541,0.000000
5.529000,-17.030948,0.170689,0.000000
5.530000,-16.860289,0.170587,0.000000
5.531000,-16.717822,0.114405,0.000000
5.532000,-16.577241,0.166632,0.000000
5.533000,-16.424716,0.138425,0.000000
5.534000,-16.286768,0.137437,0.000000
5.535000,-16.162129,0.111849,0.000000
5.536000,-15.995119,0.221942,0.000000
5.537000,-15.815471,0.137454,0.000000
5.538000,-15.696673,0.100172,0.000000
5.539000,-15.637849,0.017594,0.000000
5.540000,-15.642463,-0.026755,0.000000
5.541000,-15.671932,-0.032177,0.000000
5.542000,-15.662208,0.051470,0.000000
5.543000,-15.606761,0.059389,0.000000
5.544000,-15.562884,0.028400,0.000000
5.545000,-15.584761,-0.071991,0.000000
5.546000,-15.619498,0.002387,0.000000
5.547000,-15.622795,-0.008970,0.000000
5.548000,-15.636370,-0.018172,0.000000
5.549000,-15.645486,-0.000100,0.000000
5.550000,-15.676283,-0.061394,0.000000
5.551000,-15.700813,0.012204,0.000000
5.552000,-15.673085,0.043183,0.000000
5.553000,-15.654108,-0.005159,0.000000
5.554000,-15.617860,0.077497,0.000000
5.555000,-15.544109,0.069994,0.000000
5.556000,-15.425163,0.167698,0.000000
5.557000,-15.304138,0.074478,0.000000
5.558000,-15.223567,0.086618,0.000000
5.559000,-15.171720,0.017173,0.000000
5.560000,-15.108876,0.108340,0.000000
5.561000,-15.033462,0.042576,0.000000
5.562000,-14.944815,0.134535,0.000000
5.563000,-14.823143,0.108820,0.000000
5.564000,-14.691672,0.154010,0.000000
5.565000,-14.525193,0.178866,0.000000
5.566000,-14.344393,0.182683,0.000000
5.567000,-14.185239,0.135666,0.000000
5.568000,-14.083226,0.068445,0.000000
5.569000,-13.985019,0.127840,0.000000
5.570000,-13.816602,0.208816,0.000000
5.571000,-13.622071,0.180249,0.000000
5.572000,-13.450286,0.163310,0.000000
5.573000,-13.263969,0.209202,0.000000
5.574000,-13.074958,0.168845,0.000000
5.575000,-12.878000,0.224931,0.000000
5.576000,-12.638543,0.253880,0.000000
5.577000,-12.349159,0.324706,0.000000
5.578000,-11.986989,0.399431,0.000000
5.579000,-11.590989,0.392497,0.000000
5.580000,-11.210277,0.368889,0.000000
5.581000,-10.838622,0.374333,0.000000
5.582000,-10.439139,0.424465,0.000000
5.583000,-10.051523,0.350812,0.000000
5.584000,-9.649976,0.452028,0.000000
5.585000,-9.169829,0.508073,0.000000
5.586000,-8.610394,0.610513,0.000000
5.587000,-8.001067,0.608023,0.000000
5.588000,-7.401329,0.591363,0.000000
5.589000,-6.818918,0.573375,0.000000
5.590000,-6.252522,0.559330,0.000000
5.591000,-5.707356,0.530942,0.000000
5.592000,-5.163138,0.557343,0.000000
5.593000,-4.598207,0.572382,0.000000
5.594000,-4.039511,0.544949,0.000000
5.595000,-3.482481,0.568963,0.000000
5.596000,-2.969402,0.457283,0.000000
5.597000,-2.493692,0.493983,0.000000
5.598000,-1.974871,0.543475,0.000000
5.599000,-1.427504,0.551141,0.000000
5.600000,-0.854425,0.594834,0.000000
5.601000,-0.238955,0.635918,0.000000
5.602000,0.391146,0.624183,-0.000000
5.603000,0.989249,0.571999,-0.000000
5.604000,1.589592,0.628480,-0.000000
5.605000,2.238241,0.668628,-0.000000
5.606000,2.881942,0.618738,-0.000000
5.607000,3.441397,0.500270,-0.000000
5.608000,3.945285,0.507401,-0.000000
5.609000,4.475489,0.552832,-0.000000
5.610000,4.965708,0.427728,-0.000000
5.611000,5.421885,0.484446,-0.000000
5.612000,5.959648,0.590801,-0.000000
5.613000,6.540424,0.570680,-0.000000
5.614000,7.059007,0.466570,-0.000000
5.615000,7.526182,0.467693,-0.000000
5.616000,7.992324,0.464514,-0.000000
5.617000,8.467838,0.486392,-0.000000
5.618000,8.987460,0.552645,-0.000000
5.619000,9.515045,0.502517,-0.000000
5.620000,9.966661,0.400809,-0.000000
5.621000,10.382397,0.430539,-0.000000
5.622000,10.784542,0.373778,-0.000000
5.623000,11.184390,0.425762,-0.000000
5.624000,11.600898,0.407212,-0.000000
5.625000,11.982700,0.356413,-0.000000
5.626000,12.382201,0.442376,-0.000000
5.627000,12.860874,0.514764,-0.000000
5.628000,13.363066,0.489576,-0.000000
5.629000,13.837820,0.459902,-0.000000
5.630000,14.293466,0.451326,-0.000000
5.631000,14.756321,0.474267,-0.000000
5.632000,15.232738,0.478480,-0.000000
5.633000,15.711906,0.479773,-0.000000
5.634000,16.189892,0.476126,-0.000000
5.635000,16.651537,0.447136,-0.000000
5.636000,17.035922,0.321785,-0.000000
5.637000,17.306548,0.219599,-0.000000
5.638000,17.509718,0.186770,-0.000000
5.639000,17.691300,0.176389,-0.000000
5.640000,17.822338,0.085826,-0.000000
5.641000,17.890687,0.050930,-0.000000
5.642000,17.943011,0.053716,-0.000000
5.643000,18.030457,0.121056,-0.000000
5.644000,18.162704,0.143388,-0.000000
5.645000,18.331119,0.193336,-0.000000
5.646000,18.536781,0.217920,-0.000000
5.647000,18.781363,0.271120,-0.000000
5.648000,19.059034,0.284160,-0.000000
5.649000,19.381742,0.361076,-0.000000
5.650000,19.758012,0.391353,-0.000000
5.651000,20.145919,0.384414,-0.000000
5.652000,20.508574,0.340914,-0.000000
5.653000,20.886510,0.414774,-0.000000
5.654000,21.277579,0.367385,-0.000000
5.655000,21.711078,0.499321,-0.000000
5.656000,22.184611,0.447756,-0.000000
5.657000,22.659693,0.502239,-0.000000
5.658000,23.158320,0.494948,-0.000000
5.659000,23.681772,0.551777,-0.000000
5.660000,24.264647,0.613771,-0.000000
5.661000,24.911092,0.678902,-0.000000
5.662000,25.573250,0.645362,-0.000000
5.663000,26.200991,0.610078,-0.000000
5.664000,26.837518,0.662782,-0.000000
5.665000,27.509763,0.681565,-0.000000
5.666000,28.127201,0.553429,-0.000000
5.667000,28.659419,0.510996,-0.000000
5.668000,29.162813,0.495741,-0.000000
5.669000,29.654131,0.486836,-0.000000
5.670000,30.140265,0.485360,-0.000000
5.671000,30.598548,0.431231,-0.000000
5.672000,31.040017,0.451609,-0.000000
5.673000,31.473514,0.415385,-0.000000
5.674000,31.854635,0.346920,-0.000000
5.675000,32.176876,0.297606,-0.000000
5.676000,32.460110,0.268878,-0.000000
5.677000,32.635555,0.082318,-0.000000
5.678000,32.666063,-0.021112,-0.000000
5.679000,32.668260,0.025447,-0.000000
5.680000,32.698757,0.035546,-0.000000
5.681000,32.739313,0.045563,-0.000000
5.682000,32.770965,0.017804,-0.000000
5.683000,32.755366,-0.048865,-0.000000
5.684000,32.672839,-0.116039,-0.000000
5.685000,32.527454,-0.174584,-0.000000
5.686000,32.376943,-0.126469,-0.000000
5.687000,32.275409,-0.076643,-0.000000
5.688000,32.194348,-0.085430,-0.000000
5.689000,32.071985,-0.159127,-0.000000
5.690000,31.914431,-0.155936,-0.000000
5.691000,31.763289,-0.146316,-0.000000
5.692000,31.617882,-0.144452,-0.000000
5.693000,31.546830,0.002132,-0.000000
5.694000,31.577212,0.058552,-0.000000
5.695000,31.606903,0.000943,-0.000000
5.696000,31.506601,-0.201165,-0.000000
5.697000,31.268687,-0.274473,-0.000000
5.698000,30.992199,-0.278424,-0.000000
5.699000,30.753000,-0.200041,-0.000000
5.700000,30.555961,-0.193989,-0.000000
5.701000,30.368432,-0.181037,-0.000000
5.702000,30.171806,-0.212104,-0.000000
5.703000,29.951993,-0.227435,-0.000000
5.704000,29.679684,-0.316960,-0.000000
5.705000,29.326076,-0.390045,-0.000000
5.706000,29.005248,-0.251767,-0.000000
5.707000,28.781545,-0.195673,-0.000000
5.708000,28.598686,-0.170036,-0.000000
5.709000,28.445399,-0.136547,-0.000000
5.710000,28.294510,-0.165136,-0.000000
5.711000,28.123617,-0.176579,-0.000000
5.712000,27.907797,-0.254869,-0.000000
5.713000,27.674817,-0.211104,-0.000000
5.714000,27.443823,-0.250754,-0.000000
5.715000,27.156854,-0.322990,-0.000000
5.716000,26.857225,-0.276274,-0.000000
5.717000,26.595115,-0.247926,-0.000000
5.718000,26.317859,-0.306417,-0.000000
5.719000,25.994701,-0.339764,-0.000000
5.720000,25.633969,-0.381545,-0.000000
5.721000,25.228299,-0.429621,-0.000000
5.722000,24.798083,-0.430712,-0.000000
5.723000,24.370771,-0.423827,-0.000000
