time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.205000, -0.281656, -0.480063, -0.300246, 14.611524, 3.574288, 6.055850, 12.136532, 13.958554, 14.097442
0.206000, -0.292796, -0.478707, -0.303418, 14.606681, 3.585827, 6.050996, 12.137272, 13.963729, 14.101859
0.207000, -0.304654, -0.477047, -0.306928, 14.601431, 3.597552, 6.044801, 12.138007, 13.969450, 14.106767
0.208000, -0.317213, -0.475073, -0.310752, 14.595794, 3.609450, 6.037302, 12.138735, 13.975699, 14.112160
0.209000, -0.330450, -0.472777, -0.314865, 14.589796, 3.621506, 6.028549, 12.139456, 13.982456, 14.118029
0.210000, -0.344341, -0.470151, -0.319243, 14.583470, 3.633704, 6.018600, 12.140171, 13.989699, 14.124366
0.211000, -0.358861, -0.467189, -0.323859, 14.576853, 3.646027, 6.007523, 12.140881, 13.997404, 14.131160
0.212000, -0.373983, -0.463887, -0.328690, 14.569984, 3.658459, 5.995394, 12.141586, 14.005547, 14.138400
0.213000, -0.389682, -0.460240, -0.333712, 14.562907, 3.670981, 5.982293, 12.142289, 14.014099, 14.146072
0.214000, -0.405928, -0.456245, -0.338906, 14.555666, 3.683577, 5.968304, 12.142992, 14.023033, 14.154162
0.215000, -0.422694, -0.451902, -0.344253, 14.548307, 3.696228, 5.953513, 12.143697, 14.032319, 14.162652
0.216000, -0.439950, -0.447209, -0.349738, 14.540872, 3.708915, 5.938008, 12.144410, 14.041927, 14.171526
0.217000, -0.457664, -0.442167, -0.355349, 14.533404, 3.721621, 5.921875, 12.145134, 14.051826, 14.180765
0.218000, -0.475804, -0.436776, -0.361077, 14.525937, 3.734327, 5.905199, 12.145874, 14.061984, 14.190351
0.219000, -0.494335, -0.431038, -0.366914, 14.518506, 3.747016, 5.888066, 12.146636, 14.072369, 14.200264
0.220000, -0.513218, -0.424958, -0.372853, 14.511141, 3.759668, 5.870562, 12.147426, 14.082948, 14.210485
0.221000, -0.532412, -0.418539, -0.378893, 14.503870, 3.772265, 5.852773, 12.148252, 14.093688, 14.220995
0.222000, -0.551877, -0.411787, -0.385033, 14.496716, 3.784789, 5.834783, 12.149121, 14.104556, 14.231774
0.223000, -0.571569, -0.404708, -0.391276, 14.489698, 3.797222, 5.816676, 12.150042, 14.115521, 14.242802
0.224000, -0.591444, -0.397310, -0.397630, 14.482830, 3.809545, 5.798530, 12.151026, 14.126549, 14.254060
0.225000, -0.611459, -0.389598, -0.404106, 14.476124, 3.821737, 5.780421, 12.152084, 14.137611, 14.265531
0.226000, -0.631568, -0.381582, -0.410721, 14.469586, 3.833779, 5.762420, 12.153228, 14.148674, 14.277195
0.227000, -0.651726, -0.373266, -0.417491, 14.463225, 3.845649, 5.744598, 12.154470, 14.159708, 14.289034
0.228000, -0.671888, -0.364659, -0.424439, 14.457045, 3.857325, 5.727021, 12.155825, 14.170685, 14.301029
0.229000, -0.692009, -0.355766, -0.431589, 14.451050, 3.868783, 5.709754, 12.157308, 14.181573, 14.313161
0.230000, -0.712045, -0.346596, -0.438966, 14.445245, 3.879998, 5.692857, 12.158933, 14.192346, 14.325412
0.231000, -0.731953, -0.337154, -0.446598, 14.439633, 3.890945, 5.676392, 12.160716, 14.202976, 14.337765
0.232000, -0.751690, -0.327445, -0.454516, 14.434217, 3.901597, 5.660417, 12.162671, 14.213438, 14.350203
0.233000, -0.771217, -0.317476, -0.462749, 14.429001, 3.911925, 5.644991, 12.164812, 14.223707, 14.362710
